company,text,createdAt,clean_text,sentiment
apple,"Personally, Burnout is becoming common among Apple employees in recent months.",2024-03-25,"Personally, Burnout is becoming common among Apple employees in recent months.",Neutral
apple,"In my experience, Apple work culture depends a lot on the team for most employees.",2024-06-26,"In my experience, Apple work culture depends a lot on the team for most employees.",Neutral
apple,"In my experience, Apple offers good work life balance and flexibility overall.",2024-01-27,"In my experience, Apple offers good work life balance and flexibility overall.",Positive
apple,"Currently, My experience working at Apple has been average so far these days.",2024-02-06,"Currently, My experience working at Apple has been average so far these days.",Neutral
apple,"In my experience, Great benefits and compensation at Apple based on my experience.",2024-04-19,"In my experience, Great benefits and compensation at Apple based on my experience.",Positive
apple,"Honestly, Apple provides strong engineering standards in recent months.",2024-02-27,"Honestly, Apple provides strong engineering standards in recent months.",Positive
apple,"From what I see, Job stress at Apple has risen after restructuring overall.",2024-05-05,"From what I see, Job stress at Apple has risen after restructuring overall.",Negative
apple,"Personally, Apple offers good work life balance and flexibility overall.",2024-03-13,"Personally, Apple offers good work life balance and flexibility overall.",Positive
apple,"In my experience, Apple provides strong engineering standards in recent months.",2024-01-22,"In my experience, Apple provides strong engineering standards in recent months.",Positive
apple,"Personally, Poor communication from management at Apple based on my experience.",2024-04-19,"Personally, Poor communication from management at Apple based on my experience.",Negative
apple,"Personally, Workload at Apple varies by role these days.",2024-02-08,"Personally, Workload at Apple varies by role these days.",Neutral
apple,"As an employee, Job stress at Apple has risen after restructuring for most employees.",2024-03-14,"As an employee, Job stress at Apple has risen after restructuring for most employees.",Negative
apple,"As an employee, Apple offers good work life balance and flexibility these days.",2024-06-18,"As an employee, Apple offers good work life balance and flexibility these days.",Positive
apple,"Honestly, I enjoy collaborating with talented colleagues at Apple overall.",2024-01-01,"Honestly, I enjoy collaborating with talented colleagues at Apple overall.",Positive
apple,"Honestly, Apple layoffs have affected employee morale based on my experience.",2024-03-22,"Honestly, Apple layoffs have affected employee morale based on my experience.",Positive
apple,"Honestly, Leadership encourages innovation and ownership at Apple these days.",2024-01-18,"Honestly, Leadership encourages innovation and ownership at Apple these days.",Positive
apple,"Honestly, Career growth opportunities at Apple are solid in recent months.",2024-02-07,"Honestly, Career growth opportunities at Apple are solid in recent months.",Positive
apple,"Personally, The team culture at Apple is supportive and innovative these days.",2024-03-31,"Personally, The team culture at Apple is supportive and innovative these days.",Positive
apple,"From what I see, Career growth opportunities at Apple are solid these days.",2024-06-03,"From what I see, Career growth opportunities at Apple are solid these days.",Positive
apple,"Personally, Management decisions at Apple are frustrating based on my experience.",2024-04-08,"Personally, Management decisions at Apple are frustrating based on my experience.",Negative
apple,"Currently, Leadership encourages innovation and ownership at Apple for most employees.",2024-05-06,"Currently, Leadership encourages innovation and ownership at Apple for most employees.",Positive
apple,"Personally, Employee experience at Apple depends on management these days.",2024-01-22,"Personally, Employee experience at Apple depends on management these days.",Neutral
apple,"Currently, Some teams at Apple are better than others for most employees.",2024-06-26,"Currently, Some teams at Apple are better than others for most employees.",Positive
apple,"Honestly, Apple layoffs have affected employee morale overall.",2024-03-01,"Honestly, Apple layoffs have affected employee morale overall.",Positive
apple,"In my experience, Great benefits and compensation at Apple in recent months.",2024-05-22,"In my experience, Great benefits and compensation at Apple in recent months.",Positive
apple,"In my experience, Apple work culture depends a lot on the team overall.",2024-03-30,"In my experience, Apple work culture depends a lot on the team overall.",Neutral
apple,"As an employee, The team culture at Apple is supportive and innovative these days.",2024-02-06,"As an employee, The team culture at Apple is supportive and innovative these days.",Positive
apple,"From what I see, Poor communication from management at Apple based on my experience.",2024-02-23,"From what I see, Poor communication from management at Apple based on my experience.",Negative
apple,"Honestly, Work pressure at Apple has increased recently based on my experience.",2024-01-31,"Honestly, Work pressure at Apple has increased recently based on my experience.",Positive
apple,"Personally, Job stress at Apple has risen after restructuring these days.",2024-01-07,"Personally, Job stress at Apple has risen after restructuring these days.",Negative
apple,"As an employee, Some teams at Apple are better than others overall.",2024-06-28,"As an employee, Some teams at Apple are better than others overall.",Positive
apple,"From what I see, Apple offers good work life balance and flexibility for most employees.",2024-02-10,"From what I see, Apple offers good work life balance and flexibility for most employees.",Positive
apple,"Personally, Apple provides strong engineering standards overall.",2024-03-03,"Personally, Apple provides strong engineering standards overall.",Positive
apple,"Personally, Career growth opportunities at Apple are solid based on my experience.",2024-04-30,"Personally, Career growth opportunities at Apple are solid based on my experience.",Positive
apple,"Currently, Apple offers stability but growth can be slow in recent months.",2024-04-30,"Currently, Apple offers stability but growth can be slow in recent months.",Positive
apple,"From what I see, Apple provides strong engineering standards overall.",2024-03-14,"From what I see, Apple provides strong engineering standards overall.",Positive
apple,"Honestly, Working at Apple has been a great learning experience overall.",2024-06-03,"Honestly, Working at Apple has been a great learning experience overall.",Positive
apple,"Personally, Poor communication from management at Apple overall.",2024-04-11,"Personally, Poor communication from management at Apple overall.",Negative
apple,"From what I see, Job stress at Apple has risen after restructuring for most employees.",2024-03-07,"From what I see, Job stress at Apple has risen after restructuring for most employees.",Negative
apple,"As an employee, Poor communication from management at Apple based on my experience.",2024-04-18,"As an employee, Poor communication from management at Apple based on my experience.",Negative
apple,"In my experience, Management decisions at Apple are frustrating for most employees.",2024-04-06,"In my experience, Management decisions at Apple are frustrating for most employees.",Negative
apple,"Honestly, Apple layoffs have affected employee morale based on my experience.",2024-04-12,"Honestly, Apple layoffs have affected employee morale based on my experience.",Positive
apple,"From what I see, Apple work culture depends a lot on the team based on my experience.",2024-05-23,"From what I see, Apple work culture depends a lot on the team based on my experience.",Neutral
apple,"Honestly, My experience working at Apple has been average so far these days.",2024-05-02,"Honestly, My experience working at Apple has been average so far these days.",Positive
apple,"From what I see, Career growth opportunities at Apple are solid based on my experience.",2024-01-14,"From what I see, Career growth opportunities at Apple are solid based on my experience.",Positive
apple,"From what I see, Job stress at Apple has risen after restructuring based on my experience.",2024-03-10,"From what I see, Job stress at Apple has risen after restructuring based on my experience.",Negative
apple,"As an employee, Apple offers good work life balance and flexibility for most employees.",2024-03-26,"As an employee, Apple offers good work life balance and flexibility for most employees.",Positive
apple,"Personally, I enjoy collaborating with talented colleagues at Apple for most employees.",2024-01-28,"Personally, I enjoy collaborating with talented colleagues at Apple for most employees.",Positive
apple,"As an employee, Working at Apple has been a great learning experience based on my experience.",2024-05-21,"As an employee, Working at Apple has been a great learning experience based on my experience.",Positive
apple,"Personally, Working at Apple has been a great learning experience in recent months.",2024-01-22,"Personally, Working at Apple has been a great learning experience in recent months.",Positive
apple,"In my experience, Poor communication from management at Apple for most employees.",2024-05-03,"In my experience, Poor communication from management at Apple for most employees.",Negative
apple,"In my experience, Apple provides strong engineering standards in recent months.",2024-01-03,"In my experience, Apple provides strong engineering standards in recent months.",Positive
apple,"As an employee, Work life balance at Apple could be better these days.",2024-05-08,"As an employee, Work life balance at Apple could be better these days.",Positive
apple,"Honestly, Career growth opportunities at Apple are solid in recent months.",2024-02-03,"Honestly, Career growth opportunities at Apple are solid in recent months.",Positive
apple,"As an employee, My experience working at Apple has been average so far these days.",2024-05-08,"As an employee, My experience working at Apple has been average so far these days.",Neutral
apple,"In my experience, The team culture at Apple is supportive and innovative for most employees.",2024-04-07,"In my experience, The team culture at Apple is supportive and innovative for most employees.",Positive
apple,"In my experience, Employee experience at Apple depends on management in recent months.",2024-02-11,"In my experience, Employee experience at Apple depends on management in recent months.",Neutral
apple,"In my experience, Leadership encourages innovation and ownership at Apple overall.",2024-02-29,"In my experience, Leadership encourages innovation and ownership at Apple overall.",Positive
apple,"Honestly, Work life balance at Apple could be better based on my experience.",2024-02-11,"Honestly, Work life balance at Apple could be better based on my experience.",Positive
apple,"Currently, Poor communication from management at Apple for most employees.",2024-06-15,"Currently, Poor communication from management at Apple for most employees.",Negative
apple,"As an employee, Employee experience at Apple depends on management these days.",2024-02-03,"As an employee, Employee experience at Apple depends on management these days.",Neutral
apple,"Currently, Apple provides strong engineering standards these days.",2024-01-11,"Currently, Apple provides strong engineering standards these days.",Positive
apple,"Honestly, Work life balance at Apple could be better these days.",2024-03-02,"Honestly, Work life balance at Apple could be better these days.",Positive
apple,"Personally, Apple offers good work life balance and flexibility for most employees.",2024-06-09,"Personally, Apple offers good work life balance and flexibility for most employees.",Positive
apple,"In my experience, Work pressure at Apple has increased recently based on my experience.",2024-03-20,"In my experience, Work pressure at Apple has increased recently based on my experience.",Neutral
apple,"In my experience, Employee experience at Apple depends on management these days.",2024-01-25,"In my experience, Employee experience at Apple depends on management these days.",Neutral
apple,"As an employee, Apple work culture depends a lot on the team based on my experience.",2024-01-18,"As an employee, Apple work culture depends a lot on the team based on my experience.",Neutral
apple,"As an employee, Apple provides strong engineering standards overall.",2024-01-19,"As an employee, Apple provides strong engineering standards overall.",Positive
apple,"As an employee, Leadership encourages innovation and ownership at Apple these days.",2024-03-06,"As an employee, Leadership encourages innovation and ownership at Apple these days.",Positive
apple,"Honestly, Burnout is becoming common among Apple employees based on my experience.",2024-02-01,"Honestly, Burnout is becoming common among Apple employees based on my experience.",Positive
apple,"In my experience, Burnout is becoming common among Apple employees in recent months.",2024-03-14,"In my experience, Burnout is becoming common among Apple employees in recent months.",Neutral
apple,"From what I see, The team culture at Apple is supportive and innovative in recent months.",2024-05-11,"From what I see, The team culture at Apple is supportive and innovative in recent months.",Positive
apple,"As an employee, Management decisions at Apple are frustrating overall.",2024-06-23,"As an employee, Management decisions at Apple are frustrating overall.",Negative
apple,"As an employee, Leadership encourages innovation and ownership at Apple overall.",2024-06-07,"As an employee, Leadership encourages innovation and ownership at Apple overall.",Positive
apple,"Honestly, Work pressure at Apple has increased recently based on my experience.",2024-06-28,"Honestly, Work pressure at Apple has increased recently based on my experience.",Positive
apple,"Personally, Work pressure at Apple has increased recently overall.",2024-03-15,"Personally, Work pressure at Apple has increased recently overall.",Neutral
apple,"In my experience, Career growth opportunities at Apple are solid based on my experience.",2024-04-09,"In my experience, Career growth opportunities at Apple are solid based on my experience.",Positive
apple,"In my experience, Job stress at Apple has risen after restructuring in recent months.",2024-04-29,"In my experience, Job stress at Apple has risen after restructuring in recent months.",Negative
apple,"From what I see, Workload at Apple varies by role overall.",2024-01-22,"From what I see, Workload at Apple varies by role overall.",Neutral
apple,"From what I see, Apple offers good work life balance and flexibility these days.",2024-02-21,"From what I see, Apple offers good work life balance and flexibility these days.",Positive
apple,"As an employee, Apple offers good work life balance and flexibility in recent months.",2024-06-03,"As an employee, Apple offers good work life balance and flexibility in recent months.",Positive
apple,"Honestly, Apple offers stability but growth can be slow these days.",2024-01-30,"Honestly, Apple offers stability but growth can be slow these days.",Positive
apple,"Currently, Working at Apple has been a great learning experience based on my experience.",2024-04-30,"Currently, Working at Apple has been a great learning experience based on my experience.",Positive
apple,"As an employee, Great benefits and compensation at Apple for most employees.",2024-01-09,"As an employee, Great benefits and compensation at Apple for most employees.",Positive
apple,"From what I see, Work life balance at Apple could be better overall.",2024-04-02,"From what I see, Work life balance at Apple could be better overall.",Positive
apple,"Personally, Burnout is becoming common among Apple employees overall.",2024-02-24,"Personally, Burnout is becoming common among Apple employees overall.",Neutral
apple,"Honestly, Work life balance at Apple could be better these days.",2024-03-10,"Honestly, Work life balance at Apple could be better these days.",Positive
apple,"In my experience, The team culture at Apple is supportive and innovative based on my experience.",2024-01-18,"In my experience, The team culture at Apple is supportive and innovative based on my experience.",Positive
apple,"As an employee, Apple offers good work life balance and flexibility these days.",2024-04-17,"As an employee, Apple offers good work life balance and flexibility these days.",Positive
apple,"As an employee, Apple offers stability but growth can be slow based on my experience.",2024-01-14,"As an employee, Apple offers stability but growth can be slow based on my experience.",Positive
apple,"As an employee, Career growth opportunities at Apple are solid in recent months.",2024-02-12,"As an employee, Career growth opportunities at Apple are solid in recent months.",Positive
apple,"From what I see, Career growth opportunities at Apple are solid these days.",2024-05-17,"From what I see, Career growth opportunities at Apple are solid these days.",Positive
apple,"Honestly, Apple work culture depends a lot on the team these days.",2024-03-31,"Honestly, Apple work culture depends a lot on the team these days.",Positive
apple,"From what I see, Poor communication from management at Apple overall.",2024-05-23,"From what I see, Poor communication from management at Apple overall.",Negative
apple,"Personally, Poor communication from management at Apple overall.",2024-06-19,"Personally, Poor communication from management at Apple overall.",Negative
apple,"As an employee, Apple work culture depends a lot on the team in recent months.",2024-01-04,"As an employee, Apple work culture depends a lot on the team in recent months.",Neutral
apple,"Personally, Leadership encourages innovation and ownership at Apple these days.",2024-03-22,"Personally, Leadership encourages innovation and ownership at Apple these days.",Positive
apple,"As an employee, Career growth opportunities at Apple are solid for most employees.",2024-01-01,"As an employee, Career growth opportunities at Apple are solid for most employees.",Positive
apple,"Personally, Work life balance at Apple could be better these days.",2024-06-12,"Personally, Work life balance at Apple could be better these days.",Positive
apple,"In my experience, Work pressure at Apple has increased recently based on my experience.",2024-02-18,"In my experience, Work pressure at Apple has increased recently based on my experience.",Neutral
apple,"Currently, The team culture at Apple is supportive and innovative these days.",2024-02-25,"Currently, The team culture at Apple is supportive and innovative these days.",Positive
apple,"Honestly, Great benefits and compensation at Apple for most employees.",2024-01-04,"Honestly, Great benefits and compensation at Apple for most employees.",Positive
apple,"In my experience, Apple provides strong engineering standards in recent months.",2024-03-19,"In my experience, Apple provides strong engineering standards in recent months.",Positive
apple,"In my experience, Employee experience at Apple depends on management these days.",2024-06-15,"In my experience, Employee experience at Apple depends on management these days.",Neutral
apple,"From what I see, Burnout is becoming common among Apple employees in recent months.",2024-03-31,"From what I see, Burnout is becoming common among Apple employees in recent months.",Neutral
apple,"Currently, Burnout is becoming common among Apple employees in recent months.",2024-01-30,"Currently, Burnout is becoming common among Apple employees in recent months.",Neutral
apple,"From what I see, Burnout is becoming common among Apple employees in recent months.",2024-02-15,"From what I see, Burnout is becoming common among Apple employees in recent months.",Neutral
apple,"Currently, Apple work culture depends a lot on the team these days.",2024-04-07,"Currently, Apple work culture depends a lot on the team these days.",Neutral
apple,"Honestly, Career growth opportunities at Apple are solid in recent months.",2024-06-28,"Honestly, Career growth opportunities at Apple are solid in recent months.",Positive
apple,"In my experience, Employee experience at Apple depends on management overall.",2024-01-27,"In my experience, Employee experience at Apple depends on management overall.",Neutral
apple,"Currently, Working at Apple has been a great learning experience these days.",2024-01-27,"Currently, Working at Apple has been a great learning experience these days.",Positive
apple,"Currently, Employee experience at Apple depends on management for most employees.",2024-01-26,"Currently, Employee experience at Apple depends on management for most employees.",Neutral
apple,"Currently, Workload at Apple varies by role overall.",2024-06-19,"Currently, Workload at Apple varies by role overall.",Neutral
apple,"Personally, Career growth opportunities at Apple are solid based on my experience.",2024-04-26,"Personally, Career growth opportunities at Apple are solid based on my experience.",Positive
apple,"Personally, My experience working at Apple has been average so far these days.",2024-02-01,"Personally, My experience working at Apple has been average so far these days.",Neutral
apple,"From what I see, Leadership encourages innovation and ownership at Apple these days.",2024-01-02,"From what I see, Leadership encourages innovation and ownership at Apple these days.",Positive
apple,"Personally, Work life balance at Apple could be better for most employees.",2024-03-13,"Personally, Work life balance at Apple could be better for most employees.",Positive
apple,"As an employee, I enjoy collaborating with talented colleagues at Apple these days.",2024-06-21,"As an employee, I enjoy collaborating with talented colleagues at Apple these days.",Positive
apple,"In my experience, Career growth opportunities at Apple are solid overall.",2024-01-07,"In my experience, Career growth opportunities at Apple are solid overall.",Positive
apple,"Currently, Apple provides strong engineering standards for most employees.",2024-03-22,"Currently, Apple provides strong engineering standards for most employees.",Positive
apple,"Personally, Career growth opportunities at Apple are solid for most employees.",2024-04-10,"Personally, Career growth opportunities at Apple are solid for most employees.",Positive
apple,"In my experience, Career growth opportunities at Apple are solid for most employees.",2024-04-19,"In my experience, Career growth opportunities at Apple are solid for most employees.",Positive
apple,"Honestly, Career growth opportunities at Apple are solid based on my experience.",2024-04-13,"Honestly, Career growth opportunities at Apple are solid based on my experience.",Positive
apple,"Personally, Poor communication from management at Apple these days.",2024-02-29,"Personally, Poor communication from management at Apple these days.",Negative
apple,"Currently, The team culture at Apple is supportive and innovative overall.",2024-06-10,"Currently, The team culture at Apple is supportive and innovative overall.",Positive
apple,"Honestly, Some teams at Apple are better than others in recent months.",2024-05-21,"Honestly, Some teams at Apple are better than others in recent months.",Positive
apple,"Personally, Apple provides strong engineering standards overall.",2024-01-24,"Personally, Apple provides strong engineering standards overall.",Positive
apple,"Honestly, Working at Apple has been a great learning experience for most employees.",2024-02-09,"Honestly, Working at Apple has been a great learning experience for most employees.",Positive
apple,"Currently, Apple offers good work life balance and flexibility these days.",2024-01-07,"Currently, Apple offers good work life balance and flexibility these days.",Positive
apple,"From what I see, Apple work culture depends a lot on the team in recent months.",2024-02-17,"From what I see, Apple work culture depends a lot on the team in recent months.",Neutral
apple,"As an employee, Great benefits and compensation at Apple based on my experience.",2024-05-17,"As an employee, Great benefits and compensation at Apple based on my experience.",Positive
apple,"From what I see, Job stress at Apple has risen after restructuring in recent months.",2024-06-17,"From what I see, Job stress at Apple has risen after restructuring in recent months.",Negative
apple,"Personally, Apple offers good work life balance and flexibility overall.",2024-06-12,"Personally, Apple offers good work life balance and flexibility overall.",Positive
apple,"In my experience, Work life balance at Apple could be better overall.",2024-04-27,"In my experience, Work life balance at Apple could be better overall.",Positive
apple,"In my experience, Work pressure at Apple has increased recently based on my experience.",2024-03-13,"In my experience, Work pressure at Apple has increased recently based on my experience.",Neutral
apple,"In my experience, The team culture at Apple is supportive and innovative overall.",2024-05-06,"In my experience, The team culture at Apple is supportive and innovative overall.",Positive
apple,"Personally, Work life balance at Apple could be better these days.",2024-01-26,"Personally, Work life balance at Apple could be better these days.",Positive
apple,"From what I see, My experience working at Apple has been average so far overall.",2024-05-04,"From what I see, My experience working at Apple has been average so far overall.",Neutral
apple,"Personally, Work pressure at Apple has increased recently these days.",2024-04-06,"Personally, Work pressure at Apple has increased recently these days.",Neutral
apple,"From what I see, Job stress at Apple has risen after restructuring based on my experience.",2024-02-16,"From what I see, Job stress at Apple has risen after restructuring based on my experience.",Negative
apple,"Honestly, The team culture at Apple is supportive and innovative for most employees.",2024-06-10,"Honestly, The team culture at Apple is supportive and innovative for most employees.",Positive
apple,"In my experience, My experience working at Apple has been average so far in recent months.",2024-03-29,"In my experience, My experience working at Apple has been average so far in recent months.",Neutral
apple,"Currently, Workload at Apple varies by role for most employees.",2024-01-02,"Currently, Workload at Apple varies by role for most employees.",Neutral
apple,"In my experience, I enjoy collaborating with talented colleagues at Apple based on my experience.",2024-06-04,"In my experience, I enjoy collaborating with talented colleagues at Apple based on my experience.",Positive
apple,"Currently, Working at Apple has been a great learning experience for most employees.",2024-02-09,"Currently, Working at Apple has been a great learning experience for most employees.",Positive
apple,"In my experience, Apple provides strong engineering standards based on my experience.",2024-01-08,"In my experience, Apple provides strong engineering standards based on my experience.",Positive
apple,"In my experience, Great benefits and compensation at Apple based on my experience.",2024-03-09,"In my experience, Great benefits and compensation at Apple based on my experience.",Positive
apple,"In my experience, Great benefits and compensation at Apple in recent months.",2024-05-21,"In my experience, Great benefits and compensation at Apple in recent months.",Positive
apple,"Honestly, Some teams at Apple are better than others these days.",2024-04-21,"Honestly, Some teams at Apple are better than others these days.",Positive
apple,"Personally, Some teams at Apple are better than others in recent months.",2024-02-14,"Personally, Some teams at Apple are better than others in recent months.",Positive
apple,"From what I see, I enjoy collaborating with talented colleagues at Apple overall.",2024-05-29,"From what I see, I enjoy collaborating with talented colleagues at Apple overall.",Positive
apple,"As an employee, Poor communication from management at Apple based on my experience.",2024-02-22,"As an employee, Poor communication from management at Apple based on my experience.",Negative
apple,"From what I see, Burnout is becoming common among Apple employees these days.",2024-04-18,"From what I see, Burnout is becoming common among Apple employees these days.",Neutral
apple,"As an employee, Overall experience at Apple is acceptable for most employees.",2024-01-28,"As an employee, Overall experience at Apple is acceptable for most employees.",Positive
apple,"Personally, Some teams at Apple are better than others for most employees.",2024-03-31,"Personally, Some teams at Apple are better than others for most employees.",Positive
apple,"From what I see, Apple offers good work life balance and flexibility based on my experience.",2024-01-09,"From what I see, Apple offers good work life balance and flexibility based on my experience.",Positive
apple,"Currently, Management decisions at Apple are frustrating these days.",2024-03-16,"Currently, Management decisions at Apple are frustrating these days.",Negative
apple,"Currently, Apple offers stability but growth can be slow in recent months.",2024-04-11,"Currently, Apple offers stability but growth can be slow in recent months.",Positive
apple,"As an employee, The team culture at Apple is supportive and innovative these days.",2024-02-17,"As an employee, The team culture at Apple is supportive and innovative these days.",Positive
apple,"Personally, Apple offers good work life balance and flexibility in recent months.",2024-04-05,"Personally, Apple offers good work life balance and flexibility in recent months.",Positive
apple,"In my experience, Apple provides strong engineering standards overall.",2024-03-22,"In my experience, Apple provides strong engineering standards overall.",Positive
apple,"As an employee, Apple offers stability but growth can be slow based on my experience.",2024-04-29,"As an employee, Apple offers stability but growth can be slow based on my experience.",Positive
apple,"Personally, Overall experience at Apple is acceptable for most employees.",2024-01-17,"Personally, Overall experience at Apple is acceptable for most employees.",Positive
apple,"Currently, Great benefits and compensation at Apple based on my experience.",2024-01-27,"Currently, Great benefits and compensation at Apple based on my experience.",Positive
apple,"Currently, Apple offers stability but growth can be slow overall.",2024-05-26,"Currently, Apple offers stability but growth can be slow overall.",Positive
apple,"Honestly, Burnout is becoming common among Apple employees these days.",2024-03-22,"Honestly, Burnout is becoming common among Apple employees these days.",Positive
apple,"Personally, Apple layoffs have affected employee morale overall.",2024-05-06,"Personally, Apple layoffs have affected employee morale overall.",Neutral
apple,"From what I see, Overall experience at Apple is acceptable overall.",2024-02-01,"From what I see, Overall experience at Apple is acceptable overall.",Positive
apple,"As an employee, Workload at Apple varies by role for most employees.",2024-04-08,"As an employee, Workload at Apple varies by role for most employees.",Neutral
apple,"As an employee, Working at Apple has been a great learning experience overall.",2024-06-13,"As an employee, Working at Apple has been a great learning experience overall.",Positive
apple,"In my experience, Poor communication from management at Apple these days.",2024-03-13,"In my experience, Poor communication from management at Apple these days.",Negative
apple,"In my experience, Career growth opportunities at Apple are solid for most employees.",2024-05-15,"In my experience, Career growth opportunities at Apple are solid for most employees.",Positive
apple,"In my experience, Working at Apple has been a great learning experience these days.",2024-01-25,"In my experience, Working at Apple has been a great learning experience these days.",Positive
apple,"Honestly, Burnout is becoming common among Apple employees in recent months.",2024-03-11,"Honestly, Burnout is becoming common among Apple employees in recent months.",Positive
apple,"From what I see, Apple provides strong engineering standards overall.",2024-05-22,"From what I see, Apple provides strong engineering standards overall.",Positive
apple,"Currently, Burnout is becoming common among Apple employees overall.",2024-04-10,"Currently, Burnout is becoming common among Apple employees overall.",Neutral
apple,"From what I see, Leadership encourages innovation and ownership at Apple overall.",2024-04-05,"From what I see, Leadership encourages innovation and ownership at Apple overall.",Positive
apple,"In my experience, Work pressure at Apple has increased recently based on my experience.",2024-01-13,"In my experience, Work pressure at Apple has increased recently based on my experience.",Neutral
apple,"In my experience, Apple layoffs have affected employee morale in recent months.",2024-06-25,"In my experience, Apple layoffs have affected employee morale in recent months.",Neutral
apple,"Personally, Apple work culture depends a lot on the team overall.",2024-02-18,"Personally, Apple work culture depends a lot on the team overall.",Neutral
apple,"As an employee, Employee experience at Apple depends on management for most employees.",2024-01-02,"As an employee, Employee experience at Apple depends on management for most employees.",Neutral
apple,"In my experience, Work life balance at Apple could be better in recent months.",2024-01-12,"In my experience, Work life balance at Apple could be better in recent months.",Positive
apple,"In my experience, I enjoy collaborating with talented colleagues at Apple in recent months.",2024-03-25,"In my experience, I enjoy collaborating with talented colleagues at Apple in recent months.",Positive
apple,"From what I see, Employee experience at Apple depends on management in recent months.",2024-06-27,"From what I see, Employee experience at Apple depends on management in recent months.",Neutral
apple,"Currently, The team culture at Apple is supportive and innovative these days.",2024-01-31,"Currently, The team culture at Apple is supportive and innovative these days.",Positive
apple,"Currently, The team culture at Apple is supportive and innovative these days.",2024-06-12,"Currently, The team culture at Apple is supportive and innovative these days.",Positive
apple,"Currently, Apple offers good work life balance and flexibility for most employees.",2024-03-02,"Currently, Apple offers good work life balance and flexibility for most employees.",Positive
apple,"From what I see, Apple offers stability but growth can be slow in recent months.",2024-03-23,"From what I see, Apple offers stability but growth can be slow in recent months.",Positive
apple,"Personally, Burnout is becoming common among Apple employees overall.",2024-03-08,"Personally, Burnout is becoming common among Apple employees overall.",Neutral
apple,"In my experience, Job stress at Apple has risen after restructuring in recent months.",2024-05-22,"In my experience, Job stress at Apple has risen after restructuring in recent months.",Negative
apple,"Honestly, Apple layoffs have affected employee morale based on my experience.",2024-06-26,"Honestly, Apple layoffs have affected employee morale based on my experience.",Positive
apple,"In my experience, Leadership encourages innovation and ownership at Apple based on my experience.",2024-01-04,"In my experience, Leadership encourages innovation and ownership at Apple based on my experience.",Positive
apple,"From what I see, Some teams at Apple are better than others based on my experience.",2024-05-04,"From what I see, Some teams at Apple are better than others based on my experience.",Positive
apple,"Currently, Great benefits and compensation at Apple for most employees.",2024-05-11,"Currently, Great benefits and compensation at Apple for most employees.",Positive
apple,"As an employee, Work life balance at Apple could be better these days.",2024-06-16,"As an employee, Work life balance at Apple could be better these days.",Positive
apple,"Personally, Apple offers good work life balance and flexibility based on my experience.",2024-04-03,"Personally, Apple offers good work life balance and flexibility based on my experience.",Positive
apple,"Currently, Leadership encourages innovation and ownership at Apple for most employees.",2024-02-21,"Currently, Leadership encourages innovation and ownership at Apple for most employees.",Positive
apple,"In my experience, Apple layoffs have affected employee morale in recent months.",2024-04-18,"In my experience, Apple layoffs have affected employee morale in recent months.",Neutral
apple,"Currently, I enjoy collaborating with talented colleagues at Apple overall.",2024-02-07,"Currently, I enjoy collaborating with talented colleagues at Apple overall.",Positive
apple,"Honestly, My experience working at Apple has been average so far overall.",2024-03-02,"Honestly, My experience working at Apple has been average so far overall.",Positive
apple,"Personally, Leadership encourages innovation and ownership at Apple in recent months.",2024-01-08,"Personally, Leadership encourages innovation and ownership at Apple in recent months.",Positive
apple,"From what I see, Workload at Apple varies by role in recent months.",2024-03-08,"From what I see, Workload at Apple varies by role in recent months.",Neutral
apple,"As an employee, Apple offers good work life balance and flexibility these days.",2024-02-24,"As an employee, Apple offers good work life balance and flexibility these days.",Positive
apple,"Currently, Career growth opportunities at Apple are solid in recent months.",2024-01-14,"Currently, Career growth opportunities at Apple are solid in recent months.",Positive
apple,"In my experience, Apple provides strong engineering standards overall.",2024-06-15,"In my experience, Apple provides strong engineering standards overall.",Positive
apple,"Personally, Career growth opportunities at Apple are solid in recent months.",2024-02-18,"Personally, Career growth opportunities at Apple are solid in recent months.",Positive
apple,"Currently, I enjoy collaborating with talented colleagues at Apple for most employees.",2024-05-06,"Currently, I enjoy collaborating with talented colleagues at Apple for most employees.",Positive
apple,"Honestly, My experience working at Apple has been average so far overall.",2024-06-14,"Honestly, My experience working at Apple has been average so far overall.",Positive
apple,"Personally, Apple offers good work life balance and flexibility overall.",2024-01-14,"Personally, Apple offers good work life balance and flexibility overall.",Positive
apple,"As an employee, Poor communication from management at Apple based on my experience.",2024-01-17,"As an employee, Poor communication from management at Apple based on my experience.",Negative
apple,"Personally, Overall experience at Apple is acceptable for most employees.",2024-06-28,"Personally, Overall experience at Apple is acceptable for most employees.",Positive
apple,"From what I see, Some teams at Apple are better than others overall.",2024-02-26,"From what I see, Some teams at Apple are better than others overall.",Positive
apple,"As an employee, Apple offers stability but growth can be slow these days.",2024-02-22,"As an employee, Apple offers stability but growth can be slow these days.",Positive
apple,"As an employee, Great benefits and compensation at Apple in recent months.",2024-06-29,"As an employee, Great benefits and compensation at Apple in recent months.",Positive
apple,"In my experience, Apple offers stability but growth can be slow overall.",2024-02-17,"In my experience, Apple offers stability but growth can be slow overall.",Positive
apple,"Currently, Apple offers stability but growth can be slow these days.",2024-03-19,"Currently, Apple offers stability but growth can be slow these days.",Positive
