company,text,createdAt,clean_text,sentiment
google,"As an employee, Leadership encourages innovation and ownership at Google for most employees.",2024-04-17,"As an employee, Leadership encourages innovation and ownership at Google for most employees.",Positive
google,"Personally, Google offers stability but growth can be slow these days.",2024-06-16,"Personally, Google offers stability but growth can be slow these days.",Positive
google,"Currently, Leadership encourages innovation and ownership at Google these days.",2024-03-12,"Currently, Leadership encourages innovation and ownership at Google these days.",Positive
google,"Personally, Google provides strong engineering standards these days.",2024-04-23,"Personally, Google provides strong engineering standards these days.",Positive
google,"As an employee, Work life balance at Google could be better overall.",2024-06-24,"As an employee, Work life balance at Google could be better overall.",Positive
google,"In my experience, Google provides strong engineering standards these days.",2024-03-11,"In my experience, Google provides strong engineering standards these days.",Positive
google,"From what I see, Google offers good work life balance and flexibility overall.",2024-06-18,"From what I see, Google offers good work life balance and flexibility overall.",Positive
google,"In my experience, Working at Google has been a great learning experience in recent months.",2024-03-03,"In my experience, Working at Google has been a great learning experience in recent months.",Positive
google,"Currently, Work life balance at Google could be better based on my experience.",2024-01-18,"Currently, Work life balance at Google could be better based on my experience.",Positive
google,"Personally, Poor communication from management at Google for most employees.",2024-02-25,"Personally, Poor communication from management at Google for most employees.",Negative
google,"As an employee, Google layoffs have affected employee morale based on my experience.",2024-06-01,"As an employee, Google layoffs have affected employee morale based on my experience.",Neutral
google,"Personally, The team culture at Google is supportive and innovative for most employees.",2024-03-05,"Personally, The team culture at Google is supportive and innovative for most employees.",Positive
google,"Honestly, Work pressure at Google has increased recently overall.",2024-02-03,"Honestly, Work pressure at Google has increased recently overall.",Positive
google,"Currently, Great benefits and compensation at Google in recent months.",2024-01-05,"Currently, Great benefits and compensation at Google in recent months.",Positive
google,"Personally, Working at Google has been a great learning experience these days.",2024-05-14,"Personally, Working at Google has been a great learning experience these days.",Positive
google,"From what I see, Google offers good work life balance and flexibility these days.",2024-04-02,"From what I see, Google offers good work life balance and flexibility these days.",Positive
google,"From what I see, My experience working at Google has been average so far for most employees.",2024-02-26,"From what I see, My experience working at Google has been average so far for most employees.",Neutral
google,"Honestly, Work pressure at Google has increased recently for most employees.",2024-03-18,"Honestly, Work pressure at Google has increased recently for most employees.",Positive
google,"In my experience, My experience working at Google has been average so far these days.",2024-04-12,"In my experience, My experience working at Google has been average so far these days.",Neutral
google,"From what I see, My experience working at Google has been average so far these days.",2024-01-19,"From what I see, My experience working at Google has been average so far these days.",Neutral
google,"Currently, Management decisions at Google are frustrating based on my experience.",2024-01-17,"Currently, Management decisions at Google are frustrating based on my experience.",Negative
google,"From what I see, Google provides strong engineering standards for most employees.",2024-05-15,"From what I see, Google provides strong engineering standards for most employees.",Positive
google,"In my experience, Career growth opportunities at Google are solid overall.",2024-06-16,"In my experience, Career growth opportunities at Google are solid overall.",Positive
google,"Currently, Employee experience at Google depends on management based on my experience.",2024-04-20,"Currently, Employee experience at Google depends on management based on my experience.",Neutral
google,"From what I see, Google work culture depends a lot on the team in recent months.",2024-04-26,"From what I see, Google work culture depends a lot on the team in recent months.",Neutral
google,"As an employee, Google offers good work life balance and flexibility these days.",2024-03-21,"As an employee, Google offers good work life balance and flexibility these days.",Positive
google,"Personally, Overall experience at Google is acceptable these days.",2024-01-18,"Personally, Overall experience at Google is acceptable these days.",Positive
google,"In my experience, Google offers good work life balance and flexibility these days.",2024-01-25,"In my experience, Google offers good work life balance and flexibility these days.",Positive
google,"Personally, Overall experience at Google is acceptable for most employees.",2024-01-16,"Personally, Overall experience at Google is acceptable for most employees.",Positive
google,"Currently, Workload at Google varies by role in recent months.",2024-06-20,"Currently, Workload at Google varies by role in recent months.",Neutral
google,"Honestly, Google provides strong engineering standards these days.",2024-01-14,"Honestly, Google provides strong engineering standards these days.",Positive
google,"As an employee, Poor communication from management at Google in recent months.",2024-01-27,"As an employee, Poor communication from management at Google in recent months.",Negative
google,"Personally, Google work culture depends a lot on the team these days.",2024-02-27,"Personally, Google work culture depends a lot on the team these days.",Neutral
google,"Currently, Management decisions at Google are frustrating in recent months.",2024-01-30,"Currently, Management decisions at Google are frustrating in recent months.",Negative
google,"Personally, Poor communication from management at Google these days.",2024-05-23,"Personally, Poor communication from management at Google these days.",Negative
google,"Currently, Work life balance at Google could be better for most employees.",2024-06-21,"Currently, Work life balance at Google could be better for most employees.",Positive
google,"Currently, My experience working at Google has been average so far in recent months.",2024-01-08,"Currently, My experience working at Google has been average so far in recent months.",Neutral
google,"As an employee, I enjoy collaborating with talented colleagues at Google in recent months.",2024-01-02,"As an employee, I enjoy collaborating with talented colleagues at Google in recent months.",Positive
google,"Currently, The team culture at Google is supportive and innovative these days.",2024-01-18,"Currently, The team culture at Google is supportive and innovative these days.",Positive
google,"In my experience, Working at Google has been a great learning experience for most employees.",2024-02-25,"In my experience, Working at Google has been a great learning experience for most employees.",Positive
google,"As an employee, Leadership encourages innovation and ownership at Google based on my experience.",2024-04-04,"As an employee, Leadership encourages innovation and ownership at Google based on my experience.",Positive
google,"Currently, Google provides strong engineering standards for most employees.",2024-01-22,"Currently, Google provides strong engineering standards for most employees.",Positive
google,"Personally, Google layoffs have affected employee morale for most employees.",2024-01-13,"Personally, Google layoffs have affected employee morale for most employees.",Neutral
google,"From what I see, Overall experience at Google is acceptable these days.",2024-05-04,"From what I see, Overall experience at Google is acceptable these days.",Positive
google,"As an employee, Some teams at Google are better than others based on my experience.",2024-05-11,"As an employee, Some teams at Google are better than others based on my experience.",Positive
google,"In my experience, Career growth opportunities at Google are solid in recent months.",2024-06-22,"In my experience, Career growth opportunities at Google are solid in recent months.",Positive
google,"Currently, Some teams at Google are better than others in recent months.",2024-01-12,"Currently, Some teams at Google are better than others in recent months.",Positive
google,"In my experience, Working at Google has been a great learning experience based on my experience.",2024-03-18,"In my experience, Working at Google has been a great learning experience based on my experience.",Positive
google,"Personally, Work life balance at Google could be better in recent months.",2024-03-15,"Personally, Work life balance at Google could be better in recent months.",Positive
google,"From what I see, Working at Google has been a great learning experience these days.",2024-02-14,"From what I see, Working at Google has been a great learning experience these days.",Positive
google,"Currently, Great benefits and compensation at Google for most employees.",2024-06-20,"Currently, Great benefits and compensation at Google for most employees.",Positive
google,"From what I see, Work pressure at Google has increased recently overall.",2024-04-21,"From what I see, Work pressure at Google has increased recently overall.",Neutral
google,"As an employee, Google offers good work life balance and flexibility for most employees.",2024-04-19,"As an employee, Google offers good work life balance and flexibility for most employees.",Positive
google,"Honestly, Google offers stability but growth can be slow these days.",2024-03-15,"Honestly, Google offers stability but growth can be slow these days.",Positive
google,"As an employee, Working at Google has been a great learning experience based on my experience.",2024-06-07,"As an employee, Working at Google has been a great learning experience based on my experience.",Positive
google,"As an employee, Google offers stability but growth can be slow overall.",2024-04-21,"As an employee, Google offers stability but growth can be slow overall.",Positive
google,"From what I see, Google layoffs have affected employee morale for most employees.",2024-04-12,"From what I see, Google layoffs have affected employee morale for most employees.",Neutral
google,"As an employee, Some teams at Google are better than others in recent months.",2024-02-26,"As an employee, Some teams at Google are better than others in recent months.",Positive
google,"In my experience, The team culture at Google is supportive and innovative for most employees.",2024-06-11,"In my experience, The team culture at Google is supportive and innovative for most employees.",Positive
google,"As an employee, Great benefits and compensation at Google in recent months.",2024-06-14,"As an employee, Great benefits and compensation at Google in recent months.",Positive
google,"In my experience, Google layoffs have affected employee morale based on my experience.",2024-03-06,"In my experience, Google layoffs have affected employee morale based on my experience.",Neutral
google,"Honestly, The team culture at Google is supportive and innovative overall.",2024-02-15,"Honestly, The team culture at Google is supportive and innovative overall.",Positive
google,"From what I see, Job stress at Google has risen after restructuring these days.",2024-05-24,"From what I see, Job stress at Google has risen after restructuring these days.",Negative
google,"Honestly, Burnout is becoming common among Google employees for most employees.",2024-06-13,"Honestly, Burnout is becoming common among Google employees for most employees.",Positive
google,"As an employee, Workload at Google varies by role in recent months.",2024-02-08,"As an employee, Workload at Google varies by role in recent months.",Neutral
google,"From what I see, Some teams at Google are better than others in recent months.",2024-03-11,"From what I see, Some teams at Google are better than others in recent months.",Positive
google,"Currently, Overall experience at Google is acceptable overall.",2024-03-20,"Currently, Overall experience at Google is acceptable overall.",Positive
google,"In my experience, My experience working at Google has been average so far in recent months.",2024-03-14,"In my experience, My experience working at Google has been average so far in recent months.",Neutral
google,"Currently, Google offers good work life balance and flexibility for most employees.",2024-05-09,"Currently, Google offers good work life balance and flexibility for most employees.",Positive
google,"From what I see, Working at Google has been a great learning experience for most employees.",2024-06-15,"From what I see, Working at Google has been a great learning experience for most employees.",Positive
google,"Currently, Leadership encourages innovation and ownership at Google based on my experience.",2024-01-16,"Currently, Leadership encourages innovation and ownership at Google based on my experience.",Positive
google,"As an employee, Employee experience at Google depends on management overall.",2024-05-09,"As an employee, Employee experience at Google depends on management overall.",Neutral
google,"Personally, My experience working at Google has been average so far these days.",2024-04-22,"Personally, My experience working at Google has been average so far these days.",Neutral
google,"Personally, Workload at Google varies by role in recent months.",2024-04-05,"Personally, Workload at Google varies by role in recent months.",Neutral
google,"From what I see, Burnout is becoming common among Google employees in recent months.",2024-06-22,"From what I see, Burnout is becoming common among Google employees in recent months.",Neutral
google,"Honestly, Employee experience at Google depends on management in recent months.",2024-01-17,"Honestly, Employee experience at Google depends on management in recent months.",Positive
google,"As an employee, Career growth opportunities at Google are solid in recent months.",2024-06-17,"As an employee, Career growth opportunities at Google are solid in recent months.",Positive
google,"Personally, Poor communication from management at Google in recent months.",2024-01-21,"Personally, Poor communication from management at Google in recent months.",Negative
google,"As an employee, Google work culture depends a lot on the team in recent months.",2024-06-16,"As an employee, Google work culture depends a lot on the team in recent months.",Neutral
google,"Personally, Some teams at Google are better than others for most employees.",2024-01-22,"Personally, Some teams at Google are better than others for most employees.",Positive
google,"Honestly, Career growth opportunities at Google are solid in recent months.",2024-02-02,"Honestly, Career growth opportunities at Google are solid in recent months.",Positive
google,"Honestly, Employee experience at Google depends on management for most employees.",2024-01-24,"Honestly, Employee experience at Google depends on management for most employees.",Positive
google,"Currently, Some teams at Google are better than others in recent months.",2024-01-05,"Currently, Some teams at Google are better than others in recent months.",Positive
google,"Personally, The team culture at Google is supportive and innovative in recent months.",2024-05-04,"Personally, The team culture at Google is supportive and innovative in recent months.",Positive
google,"Personally, The team culture at Google is supportive and innovative overall.",2024-03-16,"Personally, The team culture at Google is supportive and innovative overall.",Positive
google,"Currently, Work pressure at Google has increased recently for most employees.",2024-05-14,"Currently, Work pressure at Google has increased recently for most employees.",Neutral
google,"Currently, Google provides strong engineering standards based on my experience.",2024-06-01,"Currently, Google provides strong engineering standards based on my experience.",Positive
google,"Personally, The team culture at Google is supportive and innovative for most employees.",2024-02-12,"Personally, The team culture at Google is supportive and innovative for most employees.",Positive
google,"From what I see, My experience working at Google has been average so far in recent months.",2024-06-22,"From what I see, My experience working at Google has been average so far in recent months.",Neutral
google,"Currently, Some teams at Google are better than others in recent months.",2024-04-24,"Currently, Some teams at Google are better than others in recent months.",Positive
google,"As an employee, Great benefits and compensation at Google these days.",2024-02-19,"As an employee, Great benefits and compensation at Google these days.",Positive
google,"From what I see, Leadership encourages innovation and ownership at Google in recent months.",2024-04-07,"From what I see, Leadership encourages innovation and ownership at Google in recent months.",Positive
google,"Personally, Some teams at Google are better than others based on my experience.",2024-06-03,"Personally, Some teams at Google are better than others based on my experience.",Positive
google,"In my experience, I enjoy collaborating with talented colleagues at Google these days.",2024-04-05,"In my experience, I enjoy collaborating with talented colleagues at Google these days.",Positive
google,"Honestly, My experience working at Google has been average so far for most employees.",2024-02-01,"Honestly, My experience working at Google has been average so far for most employees.",Positive
google,"As an employee, The team culture at Google is supportive and innovative these days.",2024-05-11,"As an employee, The team culture at Google is supportive and innovative these days.",Positive
google,"In my experience, Career growth opportunities at Google are solid based on my experience.",2024-04-25,"In my experience, Career growth opportunities at Google are solid based on my experience.",Positive
google,"From what I see, Work pressure at Google has increased recently overall.",2024-04-11,"From what I see, Work pressure at Google has increased recently overall.",Neutral
google,"From what I see, Google work culture depends a lot on the team overall.",2024-04-05,"From what I see, Google work culture depends a lot on the team overall.",Neutral
google,"In my experience, Google provides strong engineering standards in recent months.",2024-02-07,"In my experience, Google provides strong engineering standards in recent months.",Positive
google,"From what I see, I enjoy collaborating with talented colleagues at Google based on my experience.",2024-06-29,"From what I see, I enjoy collaborating with talented colleagues at Google based on my experience.",Positive
google,"In my experience, Workload at Google varies by role overall.",2024-01-05,"In my experience, Workload at Google varies by role overall.",Neutral
google,"Currently, The team culture at Google is supportive and innovative for most employees.",2024-05-15,"Currently, The team culture at Google is supportive and innovative for most employees.",Positive
google,"As an employee, Employee experience at Google depends on management based on my experience.",2024-03-18,"As an employee, Employee experience at Google depends on management based on my experience.",Neutral
google,"From what I see, Great benefits and compensation at Google for most employees.",2024-04-27,"From what I see, Great benefits and compensation at Google for most employees.",Positive
google,"Currently, Leadership encourages innovation and ownership at Google for most employees.",2024-01-05,"Currently, Leadership encourages innovation and ownership at Google for most employees.",Positive
google,"Personally, Workload at Google varies by role based on my experience.",2024-03-15,"Personally, Workload at Google varies by role based on my experience.",Neutral
google,"As an employee, Workload at Google varies by role based on my experience.",2024-05-26,"As an employee, Workload at Google varies by role based on my experience.",Neutral
google,"Currently, Google offers good work life balance and flexibility in recent months.",2024-01-18,"Currently, Google offers good work life balance and flexibility in recent months.",Positive
google,"Currently, Poor communication from management at Google for most employees.",2024-05-21,"Currently, Poor communication from management at Google for most employees.",Negative
google,"In my experience, Leadership encourages innovation and ownership at Google these days.",2024-04-05,"In my experience, Leadership encourages innovation and ownership at Google these days.",Positive
google,"As an employee, Working at Google has been a great learning experience overall.",2024-03-29,"As an employee, Working at Google has been a great learning experience overall.",Positive
google,"Currently, Google offers good work life balance and flexibility in recent months.",2024-02-04,"Currently, Google offers good work life balance and flexibility in recent months.",Positive
google,"Honestly, Google provides strong engineering standards based on my experience.",2024-06-24,"Honestly, Google provides strong engineering standards based on my experience.",Positive
google,"From what I see, Google offers stability but growth can be slow based on my experience.",2024-02-04,"From what I see, Google offers stability but growth can be slow based on my experience.",Positive
google,"In my experience, Leadership encourages innovation and ownership at Google in recent months.",2024-02-21,"In my experience, Leadership encourages innovation and ownership at Google in recent months.",Positive
google,"In my experience, Great benefits and compensation at Google in recent months.",2024-03-20,"In my experience, Great benefits and compensation at Google in recent months.",Positive
google,"Currently, Employee experience at Google depends on management these days.",2024-03-05,"Currently, Employee experience at Google depends on management these days.",Neutral
google,"As an employee, Great benefits and compensation at Google in recent months.",2024-01-13,"As an employee, Great benefits and compensation at Google in recent months.",Positive
google,"As an employee, Management decisions at Google are frustrating overall.",2024-04-04,"As an employee, Management decisions at Google are frustrating overall.",Negative
google,"Honestly, Some teams at Google are better than others these days.",2024-04-08,"Honestly, Some teams at Google are better than others these days.",Positive
google,"From what I see, The team culture at Google is supportive and innovative these days.",2024-04-04,"From what I see, The team culture at Google is supportive and innovative these days.",Positive
google,"As an employee, Poor communication from management at Google overall.",2024-04-18,"As an employee, Poor communication from management at Google overall.",Negative
google,"Currently, The team culture at Google is supportive and innovative in recent months.",2024-03-23,"Currently, The team culture at Google is supportive and innovative in recent months.",Positive
google,"Honestly, Google provides strong engineering standards in recent months.",2024-03-19,"Honestly, Google provides strong engineering standards in recent months.",Positive
google,"From what I see, Google offers stability but growth can be slow based on my experience.",2024-06-25,"From what I see, Google offers stability but growth can be slow based on my experience.",Positive
google,"In my experience, Some teams at Google are better than others in recent months.",2024-06-06,"In my experience, Some teams at Google are better than others in recent months.",Positive
google,"Honestly, Management decisions at Google are frustrating overall.",2024-01-20,"Honestly, Management decisions at Google are frustrating overall.",Neutral
google,"As an employee, Some teams at Google are better than others for most employees.",2024-06-22,"As an employee, Some teams at Google are better than others for most employees.",Positive
google,"Personally, Working at Google has been a great learning experience for most employees.",2024-06-22,"Personally, Working at Google has been a great learning experience for most employees.",Positive
google,"Personally, Work pressure at Google has increased recently overall.",2024-03-01,"Personally, Work pressure at Google has increased recently overall.",Neutral
google,"As an employee, Management decisions at Google are frustrating these days.",2024-05-25,"As an employee, Management decisions at Google are frustrating these days.",Negative
google,"Honestly, The team culture at Google is supportive and innovative these days.",2024-04-04,"Honestly, The team culture at Google is supportive and innovative these days.",Positive
google,"Currently, Google offers good work life balance and flexibility based on my experience.",2024-05-15,"Currently, Google offers good work life balance and flexibility based on my experience.",Positive
google,"Honestly, Google provides strong engineering standards in recent months.",2024-03-04,"Honestly, Google provides strong engineering standards in recent months.",Positive
google,"Honestly, Work pressure at Google has increased recently based on my experience.",2024-05-07,"Honestly, Work pressure at Google has increased recently based on my experience.",Positive
google,"In my experience, Workload at Google varies by role in recent months.",2024-03-07,"In my experience, Workload at Google varies by role in recent months.",Neutral
google,"Currently, Google work culture depends a lot on the team in recent months.",2024-06-26,"Currently, Google work culture depends a lot on the team in recent months.",Neutral
google,"Personally, Burnout is becoming common among Google employees overall.",2024-02-04,"Personally, Burnout is becoming common among Google employees overall.",Neutral
google,"Personally, Burnout is becoming common among Google employees these days.",2024-01-23,"Personally, Burnout is becoming common among Google employees these days.",Neutral
google,"As an employee, Work life balance at Google could be better in recent months.",2024-01-17,"As an employee, Work life balance at Google could be better in recent months.",Positive
google,"As an employee, Overall experience at Google is acceptable based on my experience.",2024-06-28,"As an employee, Overall experience at Google is acceptable based on my experience.",Positive
google,"As an employee, Employee experience at Google depends on management for most employees.",2024-02-27,"As an employee, Employee experience at Google depends on management for most employees.",Neutral
google,"Personally, Great benefits and compensation at Google based on my experience.",2024-05-06,"Personally, Great benefits and compensation at Google based on my experience.",Positive
google,"From what I see, Google provides strong engineering standards for most employees.",2024-02-03,"From what I see, Google provides strong engineering standards for most employees.",Positive
google,"In my experience, My experience working at Google has been average so far in recent months.",2024-04-11,"In my experience, My experience working at Google has been average so far in recent months.",Neutral
google,"From what I see, Job stress at Google has risen after restructuring for most employees.",2024-04-15,"From what I see, Job stress at Google has risen after restructuring for most employees.",Negative
google,"Currently, Work life balance at Google could be better overall.",2024-02-02,"Currently, Work life balance at Google could be better overall.",Positive
google,"In my experience, Job stress at Google has risen after restructuring these days.",2024-04-29,"In my experience, Job stress at Google has risen after restructuring these days.",Negative
google,"Personally, Overall experience at Google is acceptable for most employees.",2024-06-12,"Personally, Overall experience at Google is acceptable for most employees.",Positive
google,"Personally, Employee experience at Google depends on management these days.",2024-05-08,"Personally, Employee experience at Google depends on management these days.",Neutral
google,"In my experience, Work pressure at Google has increased recently for most employees.",2024-02-09,"In my experience, Work pressure at Google has increased recently for most employees.",Neutral
google,"As an employee, The team culture at Google is supportive and innovative based on my experience.",2024-03-29,"As an employee, The team culture at Google is supportive and innovative based on my experience.",Positive
google,"As an employee, Poor communication from management at Google overall.",2024-03-05,"As an employee, Poor communication from management at Google overall.",Negative
google,"Personally, I enjoy collaborating with talented colleagues at Google in recent months.",2024-06-06,"Personally, I enjoy collaborating with talented colleagues at Google in recent months.",Positive
google,"Honestly, Workload at Google varies by role based on my experience.",2024-05-31,"Honestly, Workload at Google varies by role based on my experience.",Positive
google,"Personally, Google layoffs have affected employee morale for most employees.",2024-06-03,"Personally, Google layoffs have affected employee morale for most employees.",Neutral
google,"In my experience, Working at Google has been a great learning experience overall.",2024-01-12,"In my experience, Working at Google has been a great learning experience overall.",Positive
google,"Currently, Work life balance at Google could be better in recent months.",2024-06-15,"Currently, Work life balance at Google could be better in recent months.",Positive
google,"Currently, Career growth opportunities at Google are solid overall.",2024-05-07,"Currently, Career growth opportunities at Google are solid overall.",Positive
google,"As an employee, Poor communication from management at Google in recent months.",2024-05-03,"As an employee, Poor communication from management at Google in recent months.",Negative
google,"As an employee, Career growth opportunities at Google are solid these days.",2024-01-19,"As an employee, Career growth opportunities at Google are solid these days.",Positive
google,"From what I see, Google work culture depends a lot on the team these days.",2024-05-03,"From what I see, Google work culture depends a lot on the team these days.",Neutral
google,"Currently, Overall experience at Google is acceptable based on my experience.",2024-03-21,"Currently, Overall experience at Google is acceptable based on my experience.",Positive
google,"Honestly, Management decisions at Google are frustrating in recent months.",2024-04-12,"Honestly, Management decisions at Google are frustrating in recent months.",Neutral
google,"Currently, Google provides strong engineering standards for most employees.",2024-01-28,"Currently, Google provides strong engineering standards for most employees.",Positive
google,"In my experience, Leadership encourages innovation and ownership at Google in recent months.",2024-04-25,"In my experience, Leadership encourages innovation and ownership at Google in recent months.",Positive
google,"In my experience, Google offers good work life balance and flexibility in recent months.",2024-04-08,"In my experience, Google offers good work life balance and flexibility in recent months.",Positive
google,"Personally, Burnout is becoming common among Google employees based on my experience.",2024-03-24,"Personally, Burnout is becoming common among Google employees based on my experience.",Neutral
google,"As an employee, Job stress at Google has risen after restructuring based on my experience.",2024-02-10,"As an employee, Job stress at Google has risen after restructuring based on my experience.",Negative
google,"From what I see, Workload at Google varies by role these days.",2024-03-19,"From what I see, Workload at Google varies by role these days.",Neutral
google,"From what I see, My experience working at Google has been average so far for most employees.",2024-04-27,"From what I see, My experience working at Google has been average so far for most employees.",Neutral
google,"Currently, Google layoffs have affected employee morale in recent months.",2024-01-13,"Currently, Google layoffs have affected employee morale in recent months.",Neutral
google,"Currently, Leadership encourages innovation and ownership at Google these days.",2024-03-14,"Currently, Leadership encourages innovation and ownership at Google these days.",Positive
google,"In my experience, Employee experience at Google depends on management these days.",2024-02-04,"In my experience, Employee experience at Google depends on management these days.",Neutral
google,"As an employee, Job stress at Google has risen after restructuring these days.",2024-04-03,"As an employee, Job stress at Google has risen after restructuring these days.",Negative
google,"Currently, Working at Google has been a great learning experience for most employees.",2024-02-19,"Currently, Working at Google has been a great learning experience for most employees.",Positive
google,"In my experience, I enjoy collaborating with talented colleagues at Google these days.",2024-05-09,"In my experience, I enjoy collaborating with talented colleagues at Google these days.",Positive
google,"As an employee, Workload at Google varies by role for most employees.",2024-06-23,"As an employee, Workload at Google varies by role for most employees.",Neutral
google,"In my experience, Google work culture depends a lot on the team these days.",2024-04-05,"In my experience, Google work culture depends a lot on the team these days.",Neutral
google,"Currently, Management decisions at Google are frustrating in recent months.",2024-02-06,"Currently, Management decisions at Google are frustrating in recent months.",Negative
google,"Currently, Career growth opportunities at Google are solid overall.",2024-01-12,"Currently, Career growth opportunities at Google are solid overall.",Positive
google,"From what I see, Google provides strong engineering standards for most employees.",2024-04-26,"From what I see, Google provides strong engineering standards for most employees.",Positive
google,"As an employee, The team culture at Google is supportive and innovative for most employees.",2024-03-22,"As an employee, The team culture at Google is supportive and innovative for most employees.",Positive
google,"Currently, I enjoy collaborating with talented colleagues at Google in recent months.",2024-05-09,"Currently, I enjoy collaborating with talented colleagues at Google in recent months.",Positive
google,"From what I see, Poor communication from management at Google for most employees.",2024-03-17,"From what I see, Poor communication from management at Google for most employees.",Negative
google,"As an employee, My experience working at Google has been average so far in recent months.",2024-06-21,"As an employee, My experience working at Google has been average so far in recent months.",Neutral
google,"Currently, Career growth opportunities at Google are solid in recent months.",2024-06-25,"Currently, Career growth opportunities at Google are solid in recent months.",Positive
google,"From what I see, Workload at Google varies by role in recent months.",2024-06-16,"From what I see, Workload at Google varies by role in recent months.",Neutral
google,"Currently, Work life balance at Google could be better for most employees.",2024-02-28,"Currently, Work life balance at Google could be better for most employees.",Positive
google,"From what I see, Workload at Google varies by role based on my experience.",2024-05-14,"From what I see, Workload at Google varies by role based on my experience.",Neutral
google,"From what I see, Workload at Google varies by role based on my experience.",2024-06-23,"From what I see, Workload at Google varies by role based on my experience.",Neutral
google,"Personally, Google offers good work life balance and flexibility overall.",2024-04-22,"Personally, Google offers good work life balance and flexibility overall.",Positive
google,"From what I see, The team culture at Google is supportive and innovative based on my experience.",2024-04-15,"From what I see, The team culture at Google is supportive and innovative based on my experience.",Positive
google,"From what I see, Workload at Google varies by role overall.",2024-06-29,"From what I see, Workload at Google varies by role overall.",Neutral
google,"Currently, Great benefits and compensation at Google in recent months.",2024-06-18,"Currently, Great benefits and compensation at Google in recent months.",Positive
google,"As an employee, Some teams at Google are better than others based on my experience.",2024-04-27,"As an employee, Some teams at Google are better than others based on my experience.",Positive
google,"Currently, Management decisions at Google are frustrating in recent months.",2024-06-22,"Currently, Management decisions at Google are frustrating in recent months.",Negative
google,"Honestly, Job stress at Google has risen after restructuring in recent months.",2024-06-05,"Honestly, Job stress at Google has risen after restructuring in recent months.",Neutral
google,"As an employee, Google work culture depends a lot on the team for most employees.",2024-03-17,"As an employee, Google work culture depends a lot on the team for most employees.",Neutral
google,"As an employee, I enjoy collaborating with talented colleagues at Google based on my experience.",2024-06-25,"As an employee, I enjoy collaborating with talented colleagues at Google based on my experience.",Positive
google,"From what I see, Overall experience at Google is acceptable in recent months.",2024-05-23,"From what I see, Overall experience at Google is acceptable in recent months.",Positive
google,"Honestly, Work life balance at Google could be better in recent months.",2024-03-14,"Honestly, Work life balance at Google could be better in recent months.",Positive
google,"From what I see, Career growth opportunities at Google are solid in recent months.",2024-02-07,"From what I see, Career growth opportunities at Google are solid in recent months.",Positive
google,"Honestly, I enjoy collaborating with talented colleagues at Google overall.",2024-03-29,"Honestly, I enjoy collaborating with talented colleagues at Google overall.",Positive
google,"As an employee, Job stress at Google has risen after restructuring these days.",2024-02-24,"As an employee, Job stress at Google has risen after restructuring these days.",Negative
google,"Currently, I enjoy collaborating with talented colleagues at Google in recent months.",2024-02-05,"Currently, I enjoy collaborating with talented colleagues at Google in recent months.",Positive
google,"Personally, Great benefits and compensation at Google overall.",2024-06-20,"Personally, Great benefits and compensation at Google overall.",Positive
google,"Honestly, Google layoffs have affected employee morale based on my experience.",2024-01-14,"Honestly, Google layoffs have affected employee morale based on my experience.",Positive
google,"Honestly, Google provides strong engineering standards these days.",2024-01-26,"Honestly, Google provides strong engineering standards these days.",Positive
google,"In my experience, Google work culture depends a lot on the team for most employees.",2024-02-10,"In my experience, Google work culture depends a lot on the team for most employees.",Neutral
google,"From what I see, Leadership encourages innovation and ownership at Google based on my experience.",2024-03-14,"From what I see, Leadership encourages innovation and ownership at Google based on my experience.",Positive
google,"In my experience, Working at Google has been a great learning experience for most employees.",2024-02-29,"In my experience, Working at Google has been a great learning experience for most employees.",Positive
google,"In my experience, Google offers stability but growth can be slow based on my experience.",2024-04-16,"In my experience, Google offers stability but growth can be slow based on my experience.",Positive
google,"In my experience, Google layoffs have affected employee morale these days.",2024-05-06,"In my experience, Google layoffs have affected employee morale these days.",Neutral
google,"In my experience, I enjoy collaborating with talented colleagues at Google overall.",2024-03-17,"In my experience, I enjoy collaborating with talented colleagues at Google overall.",Positive
google,"As an employee, My experience working at Google has been average so far in recent months.",2024-04-26,"As an employee, My experience working at Google has been average so far in recent months.",Neutral
google,"Currently, Poor communication from management at Google these days.",2024-02-04,"Currently, Poor communication from management at Google these days.",Negative
google,"As an employee, Burnout is becoming common among Google employees based on my experience.",2024-01-29,"As an employee, Burnout is becoming common among Google employees based on my experience.",Neutral
google,"Honestly, Leadership encourages innovation and ownership at Google in recent months.",2024-02-17,"Honestly, Leadership encourages innovation and ownership at Google in recent months.",Positive
google,"As an employee, Google provides strong engineering standards for most employees.",2024-06-21,"As an employee, Google provides strong engineering standards for most employees.",Positive
google,"Currently, Google layoffs have affected employee morale these days.",2024-04-19,"Currently, Google layoffs have affected employee morale these days.",Neutral
google,"From what I see, My experience working at Google has been average so far overall.",2024-02-17,"From what I see, My experience working at Google has been average so far overall.",Neutral
google,"As an employee, Burnout is becoming common among Google employees based on my experience.",2024-01-02,"As an employee, Burnout is becoming common among Google employees based on my experience.",Neutral
google,"From what I see, Great benefits and compensation at Google in recent months.",2024-03-25,"From what I see, Great benefits and compensation at Google in recent months.",Positive
google,"As an employee, Working at Google has been a great learning experience in recent months.",2024-06-26,"As an employee, Working at Google has been a great learning experience in recent months.",Positive
